3.3834214 59.37603
2.8910387 59.172077
2.542873 59.31629
2.1947055 59.46051
1.9907545 59.95289
1.7868036 60.445274
1.9310188 60.793434
2.075234 61.14161
1.871283 61.633987
2.0154982 61.982155
1.811546 62.47454
1.9557624 62.8227
2.0999775 63.17087
1.8960266 63.66325
2.0402417 64.01142
1.8362895 64.50381
1.9805045 64.85197
1.7765552 65.344345
1.9207702 65.69251
2.0649855 66.04068
1.8610331 66.533066
2.3534155 66.737015
2.4976308 67.08518
2.9900134 67.28914
3.4823956 67.49309
3.974777 67.69704
4.4671593 67.900986
4.9595404 68.104935
5.451923 68.30889
5.944304 68.51285
6.4366865 68.71679
6.929068 68.920746
7.4214525 69.124695
7.9138346 69.32864
8.406217 69.5326
8.898598 69.73655
9.390981 69.9405
9.535195 70.288666
10.027576 70.492615
10.519958 70.69658
11.012341 70.90052
11.504722 71.10447
11.997104 71.308426
12.141319 71.65659
12.633703 71.860535
13.126085 72.06449
13.270301 72.41266
13.762681 72.616615
14.255065 72.82056
14.39928 73.168724
14.89166 73.37269
15.384043 73.57663
15.528258 73.92479
16.02064 74.128746
16.513021 74.3327
16.657236 74.68087
17.149618 74.88481
17.642002 75.08877
17.786219 75.43694
18.2786 75.640884
18.77098 75.84484
19.263363 76.04879
19.611532 75.90458
20.103912 76.10852
20.452078 75.96431
20.800245 75.8201
21.14841 75.67589
21.496578 75.53167
21.988958 75.73561
22.337128 75.5914
22.685293 75.44718
23.033459 75.30297
23.52584 75.50692
23.874008 75.36271
24.222176 75.21849
24.570341 75.07428
24.918509 74.93006
25.266674 74.78584
25.470627 74.29346
25.32641 73.94529
25.182198 73.59713
25.03798 73.24896
24.545599 73.04501
24.401386 72.69685
23.909002 72.49289
23.416616 72.28895
23.272402 71.94077
22.78002 71.736824
22.431854 71.881035
22.083687 72.02525
21.939472 71.67709
22.28764 71.532875
22.49159 71.04049
21.999208 70.83654
21.506826 70.63259
21.362612 70.28442
20.87023 70.080475
20.377848 69.87651
20.233633 69.52835
19.741253 69.3244
19.248869 69.120445
19.104652 68.772285
18.61227 68.56834
18.119888 68.36438
17.975674 68.01621
17.483292 67.81226
16.99091 67.608315
16.846693 67.26015
16.354313 67.05619
15.861932 66.85224
15.717717 66.50408
15.225335 66.30012
14.732952 66.096176
14.384786 66.24039
14.180835 66.73277
13.688453 66.52882
13.544233 66.18065
13.748187 65.68827
13.6039715 65.3401
13.1115885 65.136154
12.619208 64.9322
12.126825 64.72825
11.634444 64.5243
11.142061 64.32035
10.64968 64.116394
10.157296 63.91244
9.664915 63.70849
9.172533 63.504547
8.680152 63.300587
8.535937 62.952423
8.043554 62.748466
7.551172 62.54452
7.0587893 62.340572
6.566408 62.136612
6.074027 61.932667
5.5816445 61.728714
5.2334785 61.872932
5.029526 62.36532
4.6813602 62.50953
4.537145 62.161366
4.741096 61.66898
4.5968795 61.32082
4.4526644 60.972652
4.3084493 60.624477
4.1642337 60.276318
3.671853 60.072357
3.5276377 59.724194
1.8638207 59.51
2.3562045 59.30605
2.7043705 59.450264
3.052538 59.594475
3.2564874 60.086857
3.6046534 60.231075
3.808606 60.723446
4.156773 60.86767
4.3607254 61.360054
4.564675 61.852432
4.072295 62.056377
3.92808 62.404552
4.2762446 62.54877
4.4204597 62.2006
4.564675 61.852432
5.0570574 61.648483
5.405225 61.792698
5.7533917 61.936916
6.101557 62.081127
6.449724 62.22535
6.7978916 62.36956
7.1460557 62.51378
7.494223 62.657993
7.8423905 62.802204
8.190558 62.946426
8.538723 63.090637
8.886889 63.23485
9.235057 63.37907
9.583225 63.52329
9.93139 63.667503
10.279556 63.811714
10.627725 63.95593
