3.655906 58.183098
2.6687672 57.774204
2.25988 58.761345
1.8509933 59.748486
2.1401205 60.4465
1.7312335 61.43364
2.0203593 62.13165
1.6114739 63.11879
1.9005997 63.816803
2.1897256 64.514824
1.7808402 65.50195
2.767979 65.91084
3.0571048 66.60886
4.044245 67.01774
5.031384 67.42662
6.0185227 67.83552
7.0056615 68.2444
7.9928007 68.65329
8.979941 69.06217
9.967079 69.47106
10.256206 70.169075
11.243344 70.577965
12.230482 70.98684
12.5196085 71.68486
13.506751 72.09374
14.49389 72.50263
14.783015 73.200645
15.770154 73.609535
16.757294 74.01842
17.04642 74.71642
18.03356 75.12531
19.020699 75.5342
20.007837 75.94309
20.70585 75.65397
21.403864 75.36484
22.391003 75.77372
23.089014 75.4846
23.787027 75.195465
24.48504 74.90635
25.183054 74.61722
25.881065 74.32809
26.289955 73.34095
25.302813 72.93207
25.013689 72.23405
24.026546 71.825165
23.039408 71.41628
22.750282 70.71827
22.461157 70.02025
22.17203 69.32224
21.18489 68.91335
20.19775 68.50447
19.908625 67.80646
18.921486 67.397575
17.934347 66.98868
17.64522 66.29067
16.658083 65.88178
15.67094 65.4729
14.683802 65.06401
13.985789 65.353134
14.394676 64.366
13.407537 63.957104
12.420399 63.548225
11.433258 63.139336
10.446119 62.730457
10.156993 62.032436
9.169853 61.623558
8.182714 61.21467
7.195576 60.805775
6.2084355 60.396896
5.5104237 60.686024
4.812411 60.975147
5.221298 59.988007
4.932172 59.289993
4.643045 58.59198
1.3995507 57.823807
2.3866894 57.41493
3.0847023 57.704056
3.4935892 58.691196
3.9024746 59.678337
4.311362 60.665474
5.2985005 60.256584
5.996515 60.54571
6.694526 60.834835
7.392541 61.123962
8.090552 61.41309
8.788567 61.70222
9.486578 61.991337
10.184592 62.28047
10.882604 62.5696
11.291491 63.55674
11.989502 63.84586
12.687514 64.13499
13.096402 65.12213
13.7944145 65.411255
14.781554 65.002365
15.479566 65.2915
16.17758 65.58062
16.586466 66.56776
17.28448 66.85689
17.98249 67.14601
18.680506 67.43514
19.089392 68.42228
19.787405 68.7114
20.485416 69.000534
21.18343 69.28965
21.881443 69.57878
22.290329 70.56592
22.001204 71.26393
22.98834 70.85505
23.397226 71.842186
24.095242 72.13132
24.793253 72.42044
25.202143 73.40758
24.913013 74.10559
24.623888 74.80361
23.636747 75.212494
22.938736 74.92337
21.951595 75.332245
20.964457 75.741135
20.266445 75.45201
19.279305 75.8609
18.292168 76.26978
17.883278 75.282646
17.185268 74.99352
16.487253 74.7044
15.789243 74.41527
15.380353 73.42812
14.682343 73.139
13.984328 72.84988
13.286317 72.560745
12.588302 72.271614
12.179417 71.28448
11.481402 70.99535
10.783391 70.70623
10.085376 70.4171
9.387365 70.127975
8.689354 69.83885
7.9913387 69.54972
7.293328 69.26059
6.595313 68.971466
6.1864295 67.98433
5.488415 67.695206
4.7904034 67.40608
4.092389 67.11695
3.3943777 66.82783
2.6963632 66.538704
1.9983517 66.24957
1.3003374 65.96045
0.89145184 64.973305
1.1805778 64.27529
1.4697051 63.57729
1.0608181 62.59015
1.349944 61.89213
0.9410584 60.90499
1.2301843 60.206985
1.5193102 59.508972
1.1104248 58.52183
